coin_id,price_usd,fetch_date,pct_change,year,month,year_month,risk_level,rolling_7d_trend,rolling_7d_variance
ethereum,3326.02854047,2025-01-22,1.9294306619402901,2025,1,2025-01,Low Risk,3.139043406670994,8244.614994023228
ethereum,3237.29966713,2025-01-23,-2.667712325988081,2025,1,2025-01,Low Risk,-6.084488219133433,7962.313575616512
ethereum,3332.58089315,2025-01-24,2.9432315762250916,2025,1,2025-01,Low Risk,0.6990376899329576,5822.443016616127
ethereum,3311.84998387,2025-01-25,-0.6220676990200569,2025,1,2025-01,Low Risk,-4.757571933932169,5824.023136567229
ethereum,3320.13141018,2025-01-26,0.25005439106040583,2025,1,2025-01,Low Risk,0.33337898526679677,1881.00904674616
ethereum,3232.27677447,2025-01-27,-2.6461192301191705,2025,1,2025-01,Low Risk,0.7524689223475711,2131.354630970125
ethereum,3173.53460794,2025-01-28,-1.817361897779679,2025,1,2025-01,Low Risk,-2.7438965609183463,2874.634610145509
ethereum,3076.49376929,2025-01-29,-3.0578156736406736,2025,1,2025-01,Low Risk,-7.502484363671103,7219.695454167249
ethereum,3114.43588544,2025-01-30,1.2332908497570738,2025,1,2025-01,Low Risk,-3.7952551299930692,8162.219168014545
ethereum,3248.24948435,2025-01-31,4.29655975695562,2025,1,2025-01,Low Risk,-2.5305134820085007,8209.480873752385
ethereum,3296.39063484,2025-02-01,1.4820644387675053,2025,2,2025-02,Low Risk,-0.46678892779844494,7390.1917457346
